"GeneID" "Chr" "Start" "End" "Strand" "Length"
"529" "OL67_000539" 1 581674 583587 "+" 1914
"530" "OL67_000540" 1 583771 584349 "+" 579
"531" "OL67_000541" 1 584617 586293 "+" 1677
"532" "OL67_000542" 1 586354 586659 "+" 306
"533" "OL67_000543" 1 586700 587602 "+" 903
"534" "OL67_000544" 1 587732 588145 "-" 414
"535" "OL67_000545" 1 588231 588905 "-" 675
"536" "OL67_000546" 1 588958 591393 "-" 2436
"537" "OL67_000547" 1 591469 592776 "-" 1308
"538" "OL67_000548" 1 592953 593459 "-" 507
"539" "OL67_000549" 1 593479 594327 "-" 849
"540" "OL67_000550" 1 594368 594970 "-" 603
"541" "OL67_000551" 1 594974 595954 "-" 981
"542" "OL67_000552" 1 595965 596933 "-" 969
"543" "OL67_000553" 1 596933 598378 "-" 1446
"544" "OL67_000554" 1 598408 599640 "-" 1233
"545" "OL67_000555" 1 599845 600471 "-" 627
"546" "OL67_000556" 1 600491 601945 "-" 1455
"547" "OL67_000557" 1 602125 602985 "-" 861
"548" "OL67_000558" 1 603136 603312 "-" 177
"549" "OL67_000559" 1 603403 603588 "-" 186
"550" "OL67_000560" 1 603942 604871 "+" 930
"551" "OL67_000561" 1 605010 605513 "+" 504
"552" "OL67_000562" 1 605576 606205 "-" 630
"553" "OL67_000563" 1 606218 606937 "-" 720
"554" "OL67_000564" 1 607191 609893 "-" 2703
"555" "OL67_000565" 1 610007 611245 "-" 1239
"556" "OL67_000566" 1 611541 612962 "-" 1422
"557" "OL67_000567" 1 613162 614001 "+" 840
"558" "OL67_000568" 1 614124 615065 "+" 942
"559" "OL67_000569" 1 615067 615249 "+" 183
"560" "OL67_000570" 1 615249 615836 "+" 588
"561" "OL67_000571" 1 615861 616676 "+" 816
"562" "OL67_000572" 1 616795 617469 "+" 675
"563" "OL67_000573" 1 617474 618862 "+" 1389
"564" "OL67_000574" 1 618913 620121 "+" 1209
"565" "OL67_000575" 1 620121 620711 "+" 591
"566" "OL67_000576" 1 620650 622185 "+" 1536
"567" "OL67_000577" 1 622211 623431 "-" 1221
"568" "OL67_000578" 1 623673 624149 "-" 477
"569" "OL67_000579" 1 624412 624951 "-" 540
"570" "OL67_000580" 1 625150 626010 "-" 861
"571" "OL67_000581" 1 626399 627049 "-" 651
"572" "OL67_000582" 1 627161 627424 "+" 264
"573" "OL67_000583" 1 627421 627645 "+" 225
"574" "OL67_000584" 1 627642 627911 "+" 270
"575" "OL67_000585" 1 627908 628192 "+" 285
"576" "OL67_000586" 1 628202 628522 "+" 321
"577" "OL67_000587" 1 628515 630779 "+" 2265
"578" "OL67_000588" 1 630776 631501 "+" 726
"579" "OL67_000589" 1 631498 631974 "+" 477
"580" "OL67_000590" 1 632027 632641 "+" 615
"581" "OL67_000591" 1 632692 632964 "+" 273
"582" "OL67_000592" 1 633021 633350 "+" 330
"583" "OL67_000593" 1 633347 633595 "+" 249
"584" "OL67_000594" 1 633645 634130 "+" 486
"585" "OL67_000595" 1 634127 634330 "+" 204
"586" "OL67_000596" 1 634317 634529 "+" 213
"587" "OL67_000597" 1 634531 634869 "+" 339
"588" "OL67_000598" 1 634878 635072 "+" 195
"589" "OL67_000599" 1 635160 635426 "+" 267
"590" "OL67_000600" 1 635423 636340 "+" 918
"591" "OL67_000601" 1 636621 636824 "-" 204
"592" "OL67_000602" 1 636824 637258 "-" 435
"593" "OL67_000603" 1 637271 637672 "-" 402
"594" "OL67_000604" 1 637672 638502 "-" 831
"595" "OL67_000605" 1 638529 639155 "-" 627
"596" "OL67_000606" 1 639198 639614 "-" 417
"597" "OL67_000607" 1 639611 641347 "-" 1737
"598" "OL67_000608" 1 641363 642643 "-" 1281
"599" "OL67_000609" 1 642800 643726 "+" 927
"600" "OL67_000610" 1 643723 644658 "+" 936
"601" "OL67_000611" 1 644662 645084 "+" 423
"602" "OL67_000612" 1 645094 645600 "+" 507
"603" "OL67_000613" 1 645597 646001 "+" 405
"604" "OL67_000614" 1 646293 646646 "+" 354
"605" "OL67_000615" 1 646643 647536 "+" 894
"606" "OL67_000616" 1 647529 648188 "+" 660
"607" "OL67_000617" 1 648185 650242 "+" 2058
"608" "OL67_000618" 1 650229 650849 "+" 621
"609" "OL67_000619" 1 650894 652063 "+" 1170
"610" "OL67_000620" 1 652079 652585 "+" 507
"611" "OL67_000621" 1 652599 652892 "+" 294
"612" "OL67_000622" 1 652889 653011 "+" 123
"613" "OL67_000623" 1 653008 656085 "+" 3078
"614" "OL67_000624" 1 656078 656533 "+" 456
"615" "OL67_000625" 1 656530 656736 "+" 207
"616" "OL67_000626" 1 656741 657712 "+" 972
"617" "OL67_000627" 1 657828 659363 "-" 1536
"618" "OL67_000628" 1 659634 661274 "+" 1641
"619" "OL67_000629" 1 661383 662024 "-" 642
"620" "OL67_000630" 1 662034 662639 "-" 606
"621" "OL67_000631" 1 662850 663359 "+" 510
"622" "OL67_000632" 1 663443 664234 "+" 792
"623" "OL67_000633" 1 664357 664881 "+" 525
"624" "OL67_000634" 1 664895 665536 "+" 642
"625" "OL67_000635" 1 665647 667446 "-" 1800
"626" "OL67_000636" 1 667738 668667 "+" 930
"627" "OL67_000637" 1 668701 669234 "+" 534
"628" "OL67_000638" 1 669311 671554 "+" 2244
"629" "OL67_000639" 1 671736 674336 "+" 2601
"630" "OL67_000640" 1 674508 675155 "+" 648
"631" "OL67_000641" 1 675305 676225 "+" 921
"632" "OL67_000642" 1 676222 677217 "+" 996
"633" "OL67_000643" 1 677240 678586 "+" 1347
"634" "OL67_000644" 1 678669 679577 "-" 909
"635" "OL67_000645" 1 679651 680577 "-" 927
"636" "OL67_000646" 1 680819 681841 "-" 1023
"637" "OL67_000647" 1 681974 682429 "+" 456
"638" "OL67_000648" 1 682426 682884 "+" 459
"639" "OL67_000649" 1 682886 683536 "-" 651
"640" "OL67_000650" 1 683580 684776 "-" 1197
"641" "OL67_000651" 1 684882 685136 "-" 255
"642" "OL67_000652" 1 685314 685955 "-" 642
"643" "OL67_000653" 1 686146 686799 "+" 654
"644" "OL67_000654" 1 686819 688837 "-" 2019
"645" "OL67_000655" 1 688897 690060 "-" 1164
"646" "OL67_000656" 1 690302 690775 "+" 474
"647" "OL67_000657" 1 690809 691594 "-" 786
"648" "OL67_000658" 1 691819 692304 "-" 486
"649" "OL67_000659" 1 692449 694122 "-" 1674
"650" "OL67_000660" 1 694450 694875 "+" 426
"651" "OL67_000661" 1 695290 697212 "+" 1923
"652" "OL67_000662" 1 697245 697916 "-" 672
"653" "OL67_000663" 1 698040 699713 "+" 1674
"654" "OL67_000665" 1 700038 700220 "-" 183
"655" "OL67_000666" 1 700247 700402 "-" 156
"656" "OL67_000667" 1 700426 700791 "-" 366
"657" "OL67_000668" 1 700815 701000 "-" 186
"658" "OL67_000669" 1 701042 702655 "-" 1614
"659" "OL67_000670" 1 702655 702876 "-" 222
"660" "OL67_000671" 1 703175 703342 "-" 168
"661" "OL67_000672" 1 703380 703670 "-" 291
"662" "OL67_000673" 1 703667 703984 "-" 318
"663" "OL67_000674" 1 703984 704223 "-" 240
"664" "OL67_000675" 1 704220 704531 "-" 312
"665" "OL67_000676" 1 704621 705193 "-" 573
"666" "OL67_000677" 1 705254 705871 "-" 618
"667" "OL67_000678" 1 705980 706096 "+" 117
"668" "OL67_000679" 1 706071 706400 "-" 330
"669" "OL67_000680" 1 706540 706830 "+" 291
"670" "OL67_000681" 1 706827 706943 "+" 117
"671" "OL67_000682" 1 707042 707632 "-" 591
"672" "OL67_000683" 1 707635 707745 "-" 111
"673" "OL67_000684" 1 708207 708800 "+" 594
"674" "OL67_000685" 1 708797 709744 "+" 948
"675" "OL67_000686" 1 709744 710058 "+" 315
"676" "OL67_000687" 1 710051 711097 "+" 1047
"677" "OL67_000688" 1 711107 711523 "+" 417
"678" "OL67_000689" 1 711533 712099 "+" 567
"679" "OL67_000690" 1 712247 713011 "-" 765
"680" "OL67_000691" 1 713218 713475 "-" 258
"681" "OL67_000692" 1 713994 714230 "+" 237
"682" "OL67_000693" 1 714272 715000 "+" 729
"683" "OL67_000694" 1 715000 715383 "+" 384
"684" "OL67_000695" 1 715555 716112 "+" 558
"685" "OL67_000696" 1 716109 718058 "+" 1950
"686" "OL67_000697" 1 718068 718598 "+" 531
"687" "OL67_000698" 1 718664 720190 "+" 1527
"688" "OL67_000699" 1 720153 722213 "+" 2061
"689" "OL67_000700" 1 722288 722518 "+" 231
"690" "OL67_000701" 1 722518 722829 "+" 312
"691" "OL67_000702" 1 722789 723382 "+" 594
"692" "OL67_000703" 1 723386 723919 "+" 534
"693" "OL67_000704" 1 723916 724341 "+" 426
"694" "OL67_000705" 1 724537 725019 "+" 483
"695" "OL67_000706" 1 725019 725918 "+" 900
"696" "OL67_000707" 1 725911 726630 "+" 720
"697" "OL67_000708" 1 726627 727184 "+" 558
"698" "OL67_000709" 1 727189 727527 "+" 339
"699" "OL67_000710" 1 727524 728435 "+" 912
"700" "OL67_000711" 1 728447 728929 "+" 483
"701" "OL67_000712" 1 729029 730246 "+" 1218
"702" "OL67_000713" 1 730246 730752 "+" 507
"703" "OL67_000714" 1 730762 731055 "+" 294
"704" "OL67_000715" 1 731170 733665 "+" 2496
"705" "OL67_000716" 1 733662 734075 "+" 414
"706" "OL67_000717" 1 734044 734265 "+" 222
"707" "OL67_000718" 1 734256 735263 "+" 1008
"708" "OL67_000719" 1 735260 736465 "-" 1206
"709" "OL67_000720" 1 737342 738061 "-" 720
"710" "OL67_000721" 1 738147 738542 "+" 396
"711" "OL67_000722" 1 739524 740114 "+" 591
"712" "OL67_000723" 1 740111 740362 "+" 252
"713" "OL67_000724" 1 740387 741541 "+" 1155
"714" "OL67_000725" 1 741538 742602 "+" 1065
"715" "OL67_000726" 1 743115 743732 "-" 618
"716" "OL67_000727" 1 744079 744954 "-" 876
"717" "OL67_000728" 1 744959 745579 "-" 621
"718" "OL67_000729" 1 745712 746155 "+" 444
"719" "OL67_000730" 1 746762 747928 "-" 1167
"720" "OL67_000731" 1 748514 748822 "+" 309
"721" "OL67_000732" 1 749145 751442 "-" 2298
"722" "OL67_000733" 1 751629 752060 "+" 432
"723" "OL67_000734" 1 752153 752470 "-" 318
"724" "OL67_000735" 1 752727 754172 "+" 1446
"725" "OL67_000736" 1 754208 754429 "+" 222
"726" "OL67_000737" 1 754618 754818 "+" 201
"727" "OL67_000738" 1 754834 755199 "+" 366
"728" "OL67_000739" 1 755435 756508 "+" 1074
"729" "OL67_000740" 1 756741 757577 "+" 837
"730" "OL67_000741" 1 757667 760063 "+" 2397
"731" "OL67_000742" 1 760135 761013 "-" 879
"732" "OL67_000743" 1 761098 761736 "+" 639
"733" "OL67_000744" 1 761901 762350 "+" 450
"734" "OL67_000745" 1 762347 762874 "+" 528
"735" "OL67_000746" 1 762928 763734 "-" 807
"736" "OL67_000747" 1 763864 764298 "-" 435
"737" "OL67_000748" 1 764707 767064 "+" 2358
"738" "OL67_000749" 1 767118 768662 "-" 1545
"739" "OL67_000750" 1 768682 769116 "-" 435
"740" "OL67_000751" 1 769264 769719 "+" 456
"741" "OL67_000752" 1 769724 770977 "-" 1254
"742" "OL67_000753" 1 770974 771723 "-" 750
"743" "OL67_000754" 1 771795 773105 "-" 1311
"744" "OL67_000755" 1 773127 773939 "-" 813
"745" "OL67_000756" 1 774123 775088 "-" 966
"746" "OL67_000757" 1 775315 776352 "-" 1038
"747" "OL67_000758" 1 776439 777623 "+" 1185
"748" "OL67_000759" 1 777636 778622 "-" 987
"749" "OL67_000760" 1 778616 779455 "-" 840
"750" "OL67_000761" 1 779452 780309 "-" 858
"751" "OL67_000762" 1 780322 781314 "-" 993
"752" "OL67_000763" 1 781314 783188 "-" 1875
"753" "OL67_000764" 1 783308 784411 "+" 1104
"754" "OL67_000765" 1 784434 785327 "+" 894
"755" "OL67_000766" 1 785339 786496 "+" 1158
"756" "OL67_000767" 1 786563 787564 "-" 1002
"757" "OL67_000768" 1 787790 788740 "+" 951
"758" "OL67_000769" 1 788803 789924 "+" 1122
"759" "OL67_000770" 1 789926 790711 "+" 786
"760" "OL67_000771" 1 790770 792689 "-" 1920
"761" "OL67_000772" 1 792698 793570 "-" 873
"762" "OL67_000773" 1 793560 794171 "-" 612
"763" "OL67_000774" 1 794168 795136 "-" 969
"764" "OL67_000775" 1 795133 795903 "-" 771
"765" "OL67_000776" 1 795903 797618 "-" 1716
"766" "OL67_000777" 1 797615 799714 "-" 2100
"767" "OL67_000778" 1 799711 800559 "-" 849
"768" "OL67_000779" 1 800559 801506 "-" 948
"769" "OL67_000780" 1 801653 802903 "-" 1251
"770" "OL67_000781" 1 803038 803829 "+" 792
"771" "OL67_000782" 1 803848 804909 "+" 1062
"772" "OL67_000783" 1 804975 805571 "-" 597
"773" "OL67_000784" 1 805623 806237 "-" 615
"774" "OL67_000785" 1 806491 806760 "+" 270
"775" "OL67_000786" 1 806830 808674 "-" 1845
"776" "OL67_000787" 1 808819 809766 "-" 948
"777" "OL67_000788" 1 809781 810068 "-" 288
"778" "OL67_000789" 1 810166 810735 "+" 570
"779" "OL67_000790" 1 810777 813794 "+" 3018
"780" "OL67_000791" 1 813823 814188 "+" 366
"781" "OL67_000792" 1 814253 814591 "+" 339
"782" "OL67_000793" 1 814954 815466 "+" 513
"783" "OL67_000794" 1 815648 815914 "+" 267
"784" "OL67_000795" 1 816100 816858 "-" 759
"785" "OL67_000796" 1 816958 817974 "+" 1017
"786" "OL67_000797" 1 818047 819939 "-" 1893
"787" "OL67_000798" 1 820176 821396 "-" 1221
"788" "OL67_000799" 1 821459 821914 "-" 456
"789" "OL67_000800" 1 822059 823159 "+" 1101
"790" "OL67_000801" 1 823280 825994 "-" 2715
"791" "OL67_000802" 1 826164 826880 "+" 717
"792" "OL67_000803" 1 826947 828239 "-" 1293
"793" "OL67_000804" 1 828415 829404 "-" 990
"794" "OL67_000806" 1 830094 830681 "-" 588
"795" "OL67_000807" 1 830907 831176 "+" 270
"796" "OL67_000808" 1 831163 831615 "+" 453
"797" "OL67_000809" 1 832571 832699 "+" 129
"798" "OL67_000810" 1 832696 833925 "+" 1230
"799" "OL67_000811" 1 833922 835991 "+" 2070
"800" "OL67_000812" 1 836027 836494 "+" 468
"801" "OL67_000813" 1 836502 836870 "-" 369
"802" "OL67_000814" 1 837172 837438 "-" 267
"803" "OL67_000815" 1 837900 838085 "+" 186
"804" "OL67_000816" 1 838669 839601 "-" 933
"805" "OL67_000817" 1 839852 841345 "-" 1494
"806" "OL67_000818" 1 841342 842202 "-" 861
"807" "OL67_000819" 1 842202 842297 "-" 96
"808" "OL67_000820" 1 842294 842611 "-" 318
"809" "OL67_000821" 1 842726 842905 "-" 180
"810" "OL67_000822" 1 843042 844082 "-" 1041
"811" "OL67_000823" 1 844082 845266 "-" 1185
"812" "OL67_000824" 1 845830 847572 "+" 1743
"813" "OL67_000825" 1 847793 848401 "+" 609
"814" "OL67_000826" 1 848432 849523 "-" 1092
"815" "OL67_000827" 1 849523 850077 "-" 555
"816" "OL67_000828" 1 850074 850580 "-" 507
"817" "OL67_000829" 1 850618 851028 "-" 411
"818" "OL67_000830" 1 851057 852037 "-" 981
"819" "OL67_000831" 1 852034 852795 "-" 762
"820" "OL67_000832" 1 852788 854095 "-" 1308
"821" "OL67_000833" 1 854108 855436 "-" 1329
"822" "OL67_000834" 1 855449 855961 "-" 513
"823" "OL67_000835" 1 856071 857216 "-" 1146
"824" "OL67_000836" 1 857240 857425 "-" 186
"825" "OL67_000837" 1 857555 858580 "+" 1026
"826" "OL67_000838" 1 858811 860184 "+" 1374
"827" "OL67_000839" 1 860199 861383 "+" 1185
"828" "OL67_000840" 1 861391 862542 "+" 1152
"829" "OL67_000841" 1 862553 863884 "-" 1332
"830" "OL67_000842" 1 863912 864943 "-" 1032
"831" "OL67_000843" 1 865192 866544 "+" 1353
"832" "OL67_000844" 1 866702 867709 "+" 1008
"833" "OL67_000845" 1 867720 868868 "+" 1149
"834" "OL67_000846" 1 868934 870592 "+" 1659
"835" "OL67_000847" 1 870624 871715 "+" 1092
"836" "OL67_000848" 1 871725 872804 "-" 1080
"837" "OL67_000849" 1 872774 874189 "-" 1416
"838" "OL67_000850" 1 874186 874851 "-" 666
"839" "OL67_000851" 1 874983 875960 "+" 978
"840" "OL67_000852" 1 876110 876604 "+" 495
"841" "OL67_000853" 1 876606 878123 "+" 1518
"842" "OL67_000854" 1 878178 879110 "-" 933
"843" "OL67_000855" 1 879157 879954 "-" 798
"844" "OL67_000856" 1 879954 880775 "-" 822
"845" "OL67_000857" 1 880818 881939 "-" 1122
"846" "OL67_000858" 1 881936 882625 "-" 690
"847" "OL67_000859" 1 882622 883812 "-" 1191
"848" "OL67_000860" 1 883865 884794 "-" 930
"849" "OL67_000862" 1 885284 886051 "-" 768
"850" "OL67_000863" 1 886120 886797 "-" 678
"851" "OL67_000864" 1 887244 888008 "-" 765
"852" "OL67_000865" 1 888005 889324 "-" 1320
"853" "OL67_000866" 1 889317 890111 "-" 795
"854" "OL67_000867" 1 890108 890485 "-" 378
"855" "OL67_000868" 1 890482 891681 "-" 1200
"856" "OL67_000869" 1 891761 892423 "+" 663
"857" "OL67_000870" 1 892405 893169 "-" 765
"858" "OL67_000871" 1 893166 893882 "-" 717
"859" "OL67_000872" 1 893885 894514 "-" 630
"860" "OL67_000873" 1 894516 895685 "-" 1170
"861" "OL67_000874" 1 895682 898927 "-" 3246
"862" "OL67_000875" 1 899086 900168 "-" 1083
"863" "OL67_000876" 1 900173 900574 "-" 402
"864" "OL67_000877" 1 900939 901574 "+" 636
"865" "OL67_000878" 1 901672 902085 "-" 414
"866" "OL67_000879" 1 902082 902459 "-" 378
"867" "OL67_000880" 1 902511 903044 "+" 534
"868" "OL67_000881" 1 903287 904876 "-" 1590
"869" "OL67_000882" 1 904869 905654 "-" 786
"870" "OL67_000883" 1 905749 906855 "-" 1107
"871" "OL67_000884" 1 906860 907978 "-" 1119
"872" "OL67_000885" 1 907978 909618 "-" 1641
"873" "OL67_000886" 1 909854 911122 "-" 1269
"874" "OL67_000887" 1 911205 911711 "-" 507
"875" "OL67_000888" 1 911708 911926 "-" 219
"876" "OL67_000889" 1 912210 913031 "-" 822
"877" "OL67_000890" 1 913125 914036 "+" 912
"878" "OL67_000891" 1 914099 915817 "-" 1719
"879" "OL67_000892" 1 915932 917155 "-" 1224
"880" "OL67_000893" 1 917300 917701 "-" 402
"881" "OL67_000894" 1 917909 918952 "+" 1044
"882" "OL67_000895" 1 919039 920130 "-" 1092
"883" "OL67_000896" 1 920263 921180 "+" 918
"884" "OL67_000897" 1 921242 921715 "-" 474
"885" "OL67_000898" 1 921718 923265 "+" 1548
"886" "OL67_000899" 1 923262 924035 "+" 774
"887" "OL67_000900" 1 924068 924928 "-" 861
"888" "OL67_000901" 1 925038 925244 "+" 207
"889" "OL67_000902" 1 925237 926193 "+" 957
"890" "OL67_000903" 1 926211 927113 "+" 903
"891" "OL67_000904" 1 927150 927917 "-" 768
"892" "OL67_000905" 1 927945 928361 "-" 417
"893" "OL67_000906" 1 928618 929121 "+" 504
"894" "OL67_000907" 1 929135 929794 "+" 660
"895" "OL67_000908" 1 929847 930263 "+" 417
"896" "OL67_000909" 1 930260 930739 "+" 480
"897" "OL67_000910" 1 931000 932430 "-" 1431
"898" "OL67_000911" 1 932546 932830 "+" 285
"899" "OL67_000912" 1 933067 933756 "+" 690
"900" "OL67_000913" 1 933977 935536 "+" 1560
"901" "OL67_000914" 1 935630 937426 "+" 1797
"902" "OL67_000915" 1 937515 938102 "+" 588
"903" "OL67_000916" 1 938099 939106 "+" 1008
"904" "OL67_000919" 1 940016 941758 "-" 1743
"905" "OL67_000920" 1 941901 942884 "-" 984
"906" "OL67_000921" 1 943016 944302 "-" 1287
"907" "OL67_000922" 1 944485 944814 "-" 330
"908" "OL67_000923" 1 944912 945529 "+" 618
"909" "OL67_000924" 1 945609 946520 "-" 912
"910" "OL67_000925" 1 946754 947269 "+" 516
"911" "OL67_000926" 1 947359 947958 "-" 600
"912" "OL67_000927" 1 947962 948522 "-" 561
"913" "OL67_000928" 1 948519 950201 "-" 1683
"914" "OL67_000929" 1 950560 951990 "+" 1431
"915" "OL67_000930" 1 952428 953681 "+" 1254
"916" "OL67_000931" 1 953763 954023 "+" 261
"917" "OL67_000932" 1 954023 956944 "+" 2922
"918" "OL67_000933" 1 956937 957482 "+" 546
"919" "OL67_000934" 1 957521 957859 "+" 339
"920" "OL67_000935" 1 957861 960110 "+" 2250
"921" "OL67_000936" 1 960241 962229 "+" 1989
"922" "OL67_000937" 1 962449 962748 "+" 300
"923" "OL67_000938" 1 962854 963528 "-" 675
"924" "OL67_000939" 1 963789 964199 "+" 411
"925" "OL67_000940" 1 964233 964724 "+" 492
"926" "OL67_000941" 1 964765 965181 "+" 417
"927" "OL67_000942" 1 965302 965769 "+" 468
"928" "OL67_000943" 1 965808 966887 "+" 1080
"929" "OL67_000944" 1 966934 968964 "-" 2031
"930" "OL67_000945" 1 968969 970105 "-" 1137
"931" "OL67_000946" 1 970202 971494 "-" 1293
"932" "OL67_000947" 1 971740 972333 "+" 594
"933" "OL67_000948" 1 972697 973818 "+" 1122
"934" "OL67_000949" 1 973820 974371 "+" 552
"935" "OL67_000950" 1 974368 974859 "+" 492
"936" "OL67_000951" 1 975094 975423 "+" 330
"937" "OL67_000952" 1 975855 976310 "+" 456
"938" "OL67_000953" 1 976331 976519 "-" 189
"939" "OL67_000955" 1 976954 977205 "-" 252
"940" "OL67_000956" 1 977267 978301 "+" 1035
"941" "OL67_000957" 1 978522 979418 "+" 897
"942" "OL67_000958" 1 979680 981632 "+" 1953
"943" "OL67_000959" 1 981912 982691 "-" 780
"944" "OL67_000960" 1 982688 983656 "-" 969
"945" "OL67_000961" 1 983653 984246 "-" 594
"946" "OL67_000962" 1 984270 985037 "-" 768
"947" "OL67_000963" 1 985041 985238 "-" 198
"948" "OL67_000964" 1 985207 986181 "-" 975
"949" "OL67_000965" 1 986178 987986 "-" 1809
"950" "OL67_000966" 1 988448 989425 "+" 978
"951" "OL67_000967" 1 989425 990564 "+" 1140
"952" "OL67_000968" 1 990561 991202 "+" 642
"953" "OL67_000969" 1 991199 992497 "+" 1299
"954" "OL67_000970" 1 992498 993118 "+" 621
"955" "OL67_000971" 1 993115 993903 "+" 789
"956" "OL67_000972" 1 994009 994536 "+" 528
"957" "OL67_000974" 1 994965 995741 "+" 777
"958" "OL67_000975" 1 996053 996502 "+" 450
"959" "OL67_000976" 1 996873 997343 "+" 471
"960" "OL67_000977" 1 997389 997706 "-" 318
"961" "OL67_000978" 1 997703 998464 "-" 762
"962" "OL67_000979" 1 998499 998981 "-" 483
"963" "OL67_000980" 1 999252 999698 "+" 447
"964" "OL67_000981" 1 999793 1000515 "-" 723
"965" "OL67_000982" 1 1000648 1001034 "+" 387
"966" "OL67_000983" 1 1001151 1001402 "-" 252
"967" "OL67_000984" 1 1001578 1002114 "-" 537
"968" "OL67_000985" 1 1002196 1002948 "+" 753
"969" "OL67_000986" 1 1003046 1003684 "-" 639
"970" "OL67_000987" 1 1003686 1004273 "-" 588
"971" "OL67_000988" 1 1004476 1004715 "+" 240
"972" "OL67_000989" 1 1005129 1006481 "-" 1353
"973" "OL67_000992" 1 1007127 1008038 "-" 912
"974" "OL67_000993" 1 1008151 1009125 "-" 975
"975" "OL67_000995" 1 1009592 1009798 "+" 207
"976" "OL67_000996" 1 1009914 1013357 "-" 3444
"977" "OL67_000997" 1 1013484 1014689 "-" 1206
"978" "OL67_000998" 1 1014914 1016707 "-" 1794
"979" "OL67_000999" 1 1016799 1019306 "+" 2508
"980" "OL67_001000" 1 1019663 1019881 "-" 219
"981" "OL67_001001" 1 1020201 1021271 "+" 1071
"982" "OL67_001002" 1 1021981 1022562 "+" 582
"983" "OL67_001003" 1 1022566 1023573 "+" 1008
"984" "OL67_001004" 1 1023570 1023944 "+" 375
"985" "OL67_001005" 1 1023941 1025728 "+" 1788
"986" "OL67_001006" 1 1025744 1027228 "+" 1485
"987" "OL67_001007" 1 1027225 1028637 "+" 1413
"988" "OL67_001008" 1 1028665 1029747 "+" 1083
"989" "OL67_001009" 1 1030064 1030978 "-" 915
"990" "OL67_001010" 1 1031108 1032505 "+" 1398
"991" "OL67_001011" 1 1032509 1032952 "-" 444
"992" "OL67_001012" 1 1032957 1033250 "-" 294
"993" "OL67_001013" 1 1033333 1034514 "-" 1182
"994" "OL67_001014" 1 1034647 1035858 "+" 1212
"995" "OL67_001015" 1 1035878 1036975 "+" 1098
"996" "OL67_001016" 1 1036972 1038369 "+" 1398
"997" "OL67_001017" 1 1038428 1038682 "+" 255
"998" "OL67_001018" 1 1038679 1038930 "+" 252
"999" "OL67_001019" 1 1039114 1040037 "+" 924
"1000" "OL67_001020" 1 1040325 1041245 "+" 921
"1001" "OL67_001021" 1 1041233 1042126 "+" 894
"1002" "OL67_001022" 1 1042128 1043462 "+" 1335
"1003" "OL67_001023" 1 1043912 1045708 "+" 1797
"1004" "OL67_001024" 1 1045923 1046858 "+" 936
"1005" "OL67_001025" 1 1047425 1048273 "+" 849
"1006" "OL67_001026" 1 1048301 1049947 "+" 1647
"1007" "OL67_001027" 1 1050062 1051753 "+" 1692
"1008" "OL67_001028" 1 1051970 1052161 "+" 192
"1009" "OL67_001029" 1 1052566 1052907 "-" 342
"1010" "OL67_001030" 1 1052970 1054772 "-" 1803
"1011" "OL67_001031" 1 1055006 1056883 "-" 1878
"1012" "OL67_001032" 1 1057077 1058063 "-" 987
"1013" "OL67_001033" 1 1058448 1060622 "+" 2175
"1014" "OL67_001034" 1 1061018 1061641 "-" 624
"1015" "OL67_001035" 1 1061760 1062014 "+" 255
"1016" "OL67_001036" 1 1062089 1062790 "-" 702
"1017" "OL67_001037" 1 1063071 1064585 "-" 1515
